LSOA,B15 2TH,B18 7QH,B4 6NH,B71 4HJ,B75 7RR,B9 5SS,B98 7UB,BA1 3NG,BA21 4AT,BB10 2PQ,BB2 3HH,BD20 6TD,BD9 6RJ,BH15 2JB,BH7 7DW,BL4 0JR,BL9 7TD,BN11 2DH,BN2 5BE,BN21 2UD,BR6 8ND,BS10 5NB,BS2 8HW,BS23 4TQ,CA2 7HY,CA28 8JG,CB2 0QQ,CH2 1UL,CH49 5PE,CM1 7ET,CM20 1QX,CO4 5JL,CR7 7YE,CT1 3NG,CT9 4AN,CV10 7DJ,CV2 2DX,CV34 5BW,CW1 4QJ,DA2 8DA,DE13 0RB,DE22 3NE,DH1 5TW,DL3 6HX,DN15 7BH,DN2 5LT,DN33 2BA,DT1 2JY,DY1 2HQ,E1 1BB,E11 1NR,E13 8SL,E9 6SR,EN5 3DJ,EX2 5DW,EX31 4JB,FY3 8NR,GL1 3NN,GU16 7UJ,GU2 7XX,HA1 3UJ,HG2 7SX,HP11 2TT,HP21 8AL,HR1 2ER,HU3 2JZ,HX3 0PW,IG3 8YB,IP33 2QZ,IP4 5PD,KT16 0PZ,KT18 7EG,KT2 7QB,L14 5AB,L35 5DR,L39 2JW,L7 8XP,L8 7SS,L9 7AL,LA1 4RP,LA14 4LF,LE1 5WW,LE3 9QP,LE5 4PW,LN2 5QY,LS1 3EX,LU4 0DZ,M13 0JH,M23 9LT,M6 8HD,M8 5RL,ME16 9QQ,ME7 5NY,MK42 9DJ,MK6 5LD,N18 1QX,N19 5NF,NE1 4LP,NE23 6NZ,NE34 0PL,NE63 9FL,NE7 7DN,NE9 6SX,NG17 4JL,NG5 1PB,NG7 2UH,NN1 5BD,NN16 8UZ,NR31 6LA,NR4 7UY,NW1 2BU,NW3 2QG,OL1 2JH,OL6 9RW,OX16 9AL,OX3 9DU,PE21 9QS,PE29 6NT,PE3 9GZ,PE30 4ET,PL6 8DH,PO19 6SE,PO30 5TG,PO6 3LY,PR2 9HT,PR8 6PN,RG1 5AN,RG24 9NA,RH1 5RH,RH16 4EX,RM7 0AG,S10 2JF,S44 5BL,S60 2UD,S75 2EP,S81 0BD,SE1 7EH,SE13 6LH,SE18 4QH,SE5 9RW,SG1 4AB,SK10 3BL,SK2 7JE,SL2 4HL,SM5 1AA,SN3 6BB,SO16 6YD,SO22 5DG,SP2 8BJ,SR4 7TP,SS0 0RY,SS16 5NL,ST16 3SA,ST4 6QG,SW10 9NH,SW17 0QT,SW3 6NP,SW6 6SX,SY3 8XQ,TA1 5DA,TF1 6TF,TN2 4QJ,TN24 0LZ,TN37 7RD,TQ2 7AA,TR1 3LQ,TS19 8PE,TS4 3BW,TW7 6AF,UB1 3HW,UB8 3NN,W12 0HS,W2 1NY,WA5 1QG,WC1N 3JH,WD18 0HB,WF1 4DG,WF13 4HS,WF8 1PL,WN1 2NN,WR5 1DD,WS2 9PS,WV10 0QP,YO12 6QL,YO31 8HE
Birmingham 015A,26.48333376,19.56666672,14.4,22.20000048,7.3833336,19.30000032,42.14999952,127.8166666,184.4833334,141.7999997,129.4666661,163.066667,149.3333338,194.566667,174.9500006,114.9333336,118.1999995,197.1333331,196.4499998,213.1499995,176.6999995,111.7166674,114.1166664,133.4666664,211.2000005,245.7833328,114.9666667,109.2333326,118.0500005,155.2999997,145.5333336,176.5333339,172.5833333,209.0499998,223.7499994,32.15000016,33.3,45.20000016,77.18333328,160.7666674,39.7833336,41.83333344,205.0499995,183.9166661,126.7833326,106.5666672,157.3166664,211.2999998,38.26666656,161.266667,146.1666672,155.2833331,156.0833338,121.8333326,183.0333326,211.1333328,143.7999998,80.75000016,139.2333336,142.4166667,129.7166674,148.8166661,102.6333331,106.3166674,96.51666672,145.2833338,141.0000005,159.75,140.5166674,173.0166667,128.3166662,146.0000002,147.5833334,110.1333326,105.1166664,114.2666669,116.1666662,114.8499994,112.7999995,146.3333328,242.4166661,54.86666688,52.96666608,63.21666672,116.3499998,131.8333334,94.85000064,107.3166667,98.0166672,105.8166662,119.1666672,181.3000003,182.3666674,94.59999936,84.0666672,137.3833339,136.183333,222.3833328,226.8833328,218.3666674,234.7166664,226.3999997,214.7666674,71.51666688,64.28333376,59.49999936,70.65,62.68333392,206.716667,174.8666664,141.0500002,132.9333336,117.7166664,114.75,62.16666624,87.91666704,146.4833333,91.93333392,110.0166667,151.3500005,225.7166664,184.5499997,219.9166661,167.1999998,127.516667,129.6666662,126.2666664,137.2999997,157.9166669,177.7999997,156.0333326,102.6499997,79.48333296,94.28333328,108.6000005,96.3833328,153.6000005,174.3833333,168.2000006,165.2666674,117.4166669,95.55000048,109.3666666,118.066667,158.2499995,108.2166667,156.0333326,140.6333333,165.3000005,213.0000005,171.0166666,158.0333328,47.93333328,58.43333376,144.3666672,163.0166674,144.0166666,141.3666662,67.16666736,156.883333,53.48333376,177.5999995,199.9166674,234.45,205.2666662,291.1333334,188.5833331,184.5333331,135.8000006,130.7000002,120.4666661,130.7000002,136.9166674,99.60000048,147.15,116.6166662,123.9000005,126.8833334,119.0333333,110.2333334,52.96666608,26.08333344,33.96666672,196.5166661,152.7000005
Birmingham 009E,26.03333376,19.11666672,13.93333344,21.16666656,6.33333312,18.85000032,41.69999952,127.2666672,183.9333326,142.8000005,130.4666669,164.0666664,148.2833333,194.116667,174.5000006,115.933333,119.2000003,196.6833331,195.9999998,212.6999995,176.233333,111.1666666,113.566667,132.916667,212.1999998,246.7833336,114.5166667,110.2333334,119.0499998,154.8499997,145.066667,176.0833339,172.1333333,208.5999998,223.2999994,31.70000016,32.83333344,44.75000016,78.16666608,160.3166674,38.73333312,40.78333296,204.0000005,182.866667,125.7333336,105.5166667,156.2833339,210.7500005,37.70000064,160.816667,145.7166672,154.8333331,155.6166672,121.3833326,182.4666667,210.5833334,144.8000006,80.19999936,138.766667,141.9666667,129.2666674,147.7833336,102.1833331,105.8666674,95.96666736,144.2499998,141.9999998,159.3,140.0499994,172.5666667,127.8666662,145.5500002,147.1333334,111.15,106.1166672,115.2666662,117.166667,115.8500002,113.8000003,147.316667,243.4166669,54.41666688,52.49999952,62.76666672,116.7833333,130.783333,94.38333264,108.3166661,99.01666656,106.816667,120.1666666,180.8500003,181.9166674,94.1333328,83.60000064,136.9333339,135.733333,221.3500003,225.8500003,217.3333334,233.6833339,225.3500006,213.7166669,70.48333296,65.28333312,60.50000016,70.2,62.21666736,206.266667,174.4166664,140.6000002,132.4833336,118.7166672,115.7499994,61.71666624,87.45000048,146.0333333,91.48333392,109.5500002,150.9000005,225.166667,184.0833331,219.4499995,166.7499998,128.5166664,130.666667,125.8166664,136.8499997,157.4666669,177.3499997,155.5833326,101.6166672,78.45000048,93.24999936,107.55,95.33333376,152.7666667,173.9333333,167.7500006,164.8166674,116.9666669,96.54999984,110.3499994,118.35,157.7999995,107.6666674,155.5666661,140.1833333,164.8500005,211.9666666,170.5666666,157.5833328,48.93333264,59.43333312,143.9166672,162.5499994,143.55,140.8999997,66.61666656,156.3333336,52.93333296,177.1499995,199.4666674,233.9833334,204.7166669,290.5833326,187.5333326,183.5000006,135.3500006,127.6166664,120.0166661,130.2500002,136.4666674,100.5999998,146.6833334,116.1666662,122.8666666,125.7000005,117.9999994,111.2333328,52.41666672,25.03333296,33.41666736,192.9333326,151.6666666
Birmingham 009C,29.13333264,22.20000048,17.05000032,22.18333392,5.49999936,21.26666736,44.0166672,128.2833331,184.95,142.8333336,130.5,164.0999995,148.2833333,196.4166667,176.8166669,115.9666661,119.2333334,198.9833328,198.2999995,215.0000006,178.5500006,112.1833339,114.583333,133.933333,212.233333,246.8166667,116.8166664,110.2666666,119.083333,157.1499994,147.3833333,178.3833336,174.433333,210.8999995,225.3333326,33.99999984,35.14999968,47.04999984,78.20000064,162.616667,38.73333312,40.78333296,204.0000005,182.866667,125.7333336,105.5166667,156.2833339,211.7666664,38.73333312,163.1166667,148.0166669,157.1333328,157.9333334,123.6833338,183.5000006,211.5999994,144.8333338,81.21666672,141.0833333,144.2666664,131.566667,147.7833336,104.4999994,108.166667,96.98333328,144.2499998,142.033333,161.5333334,142.366667,174.8666664,130.1666674,147.8499998,149.4333331,111.1166669,106.1500003,115.2999994,117.2000002,115.8833333,113.8333334,147.3500002,243.45,56.71666656,54.74999952,65.0666664,118.5666667,130.783333,96.70000032,108.3500006,99.04999968,106.8500002,120.1999997,183.15,184.2333336,96.45000048,85.91666688,139.2333336,138.0333326,221.3500003,225.8500003,217.3333334,233.5999997,225.283333,213.7333334,70.48333296,66.50000064,61.71666624,72.49999968,64.5333336,208.5666667,176.7166661,142.8999998,134.7833333,118.7500003,115.7833339,64.01666736,89.76666672,148.333333,93.7833336,111.8666664,153.2000002,226.183333,186.3999994,221.7666672,169.0499995,128.5499995,130.7000002,128.1166661,139.1499994,159.7666666,179.6499994,157.8833338,101.6166672,78.45000048,93.24999936,107.55,95.35000032,155.0666664,176.1000005,170.0500003,167.116667,119.2666666,96.58333296,110.3833339,118.7000006,160.1000006,108.6833333,157.8833338,142.483333,167.1500002,211.9666666,172.8666662,159.8833339,48.9666672,59.46666624,146.2166669,164.866667,145.8,143.2166674,67.65000048,157.3499995,53.96666688,179.4500006,201.766667,236.2999997,206.383333,291.6166666,187.5500006,183.5000006,137.6500003,129.8499998,122.3166672,132.5499998,138.766667,100.633333,148.9333334,118.4666674,122.8666666,125.8499995,117.9999994,111.2666674,53.43333264,26.06666688,34.43333328,192.9333326,151.6666666
Birmingham 009B,29.25,22.33333296,17.21666736,22.3166664,3.3333336,21.36666672,42.99999984,127.7333338,185.0666674,140.6666664,128.3333328,161.9333338,146.1166661,195.3999994,175.7999995,113.8166669,117.0833328,197.9666669,197.2833336,213.9833333,177.5333333,112.2999998,114.7166669,134.0500003,210.0666672,243.9833328,115.6999997,108.1166674,116.9166672,156.0166661,146.25,177.2666669,173.416667,209.7833328,224.4833338,32.86666656,34.0166664,46.1666664,76.05,161.5000003,36.56666736,38.63333376,201.8499998,180.7166664,123.583333,103.3499995,154.1166667,211.9000003,38.85000048,162,146.9000002,156.0166661,156.8000002,122.566667,183.6166666,211.7333333,142.6666666,81.35000064,140.0666674,143.2500005,130.5499997,145.6166664,103.4833334,107.1499997,97.1166672,142.0833326,139.8666672,160.2833328,141.2333338,173.6666669,129.15,146.8333339,148.4166672,109.0833336,103.9833331,113.1333336,115.033333,113.7166661,111.6833328,145.1999995,241.2833328,55.59999984,53.7333336,63.94999968,116.3999995,128.6166672,95.56666704,106.1833334,96.88333392,104.683333,118.0333339,182.1333326,183.1000003,95.3166672,84.7833336,138.1166669,136.9166674,219.1833331,223.6833331,215.1666662,231.5499998,223.2499997,211.5666662,68.3166672,64.33333344,59.55000048,71.38333296,63.40000032,207.45,175.5833328,141.8833339,133.6666666,116.5833331,113.6166667,63,88.74999936,146.7999994,92.66666688,110.7333331,152.0666669,226.3166669,185.3833334,220.7499998,168.0333336,126.3833338,128.533333,127.1000002,138.1333334,158.7500006,178.6333334,156.7500005,99.45,76.28333328,91.0833336,105.3833328,93.18333312,154.0500005,174.9666672,168.9333336,166.0999997,118.1499998,94.4166672,108.2333333,118.8999994,159.0833333,108.8166672,156.8666664,141.4833336,166.1333328,209.7999994,171.7499995,158.7666672,46.8,57.30000048,145.1999995,163.8499997,144.9,142.2,67.66666704,157.4833334,53.98333344,178.4333333,200.7499997,235.2833338,205.8666667,291.7333339,185.3833334,181.3333334,136.633333,128.9666664,121.2999998,131.5333339,137.7499997,98.4666672,148.0333334,117.3500006,120.6999994,123.6833338,115.8333336,109.1000002,53.55,26.1833328,34.5666672,193.3166664,149.4999994
Birmingham 009A,32.04999936,24.71666688,19.96666704,22.6833336,4.99999968,25.1166672,43.60000032,128.7833328,185.4499997,141.2666669,128.9333333,162.5333328,146.7333331,195.9999998,176.4,114.4166674,117.6833333,198.5666674,197.8833326,214.5833338,178.1333338,112.6833336,115.0833326,134.4333326,210.6666662,245.25,116.3000002,108.7166664,117.5166662,156.6166666,146.8500005,177.8666674,174.0166661,210.3833333,225.0833328,33.46666704,34.61666688,46.76666688,76.65000048,162.0999994,37.18333296,39.2333328,202.4500003,181.3166669,124.1833334,103.9666666,154.7166672,212.2666661,39.21666624,162.6000005,147.5000006,156.6166666,157.4000006,123.1666661,184.0000003,212.1000005,143.266667,81.7166664,140.6666664,143.8499995,131.1500002,146.2166669,104.0833339,107.7500002,97.48333296,142.6833331,140.4666662,160.7499994,141.8333328,174.3333336,129.7500005,147.433333,149.0166662,109.6499995,104.6000002,113.7333326,115.6333334,114.3166666,112.2833333,145.8,241.8833333,56.20000032,54.31666608,64.55000016,117.0333331,129.2333328,96.16666608,106.7833339,97.48333296,105.2833334,118.633333,182.7499997,183.6999994,95.91666624,85.38333264,138.7166674,137.5166664,219.7833336,224.2833336,215.7666667,232.1333338,223.816667,212.1666667,68.91666624,64.95000048,60.16666608,71.98333344,63.99999936,208.0500005,176.1833333,142.483333,134.266667,117.1833336,114.2166672,63.60000048,89.34999984,147.433333,93.26666736,111.3333336,152.6833339,226.6833326,185.9833339,221.3500003,168.6333326,126.9833328,129.1333334,127.7000006,138.7500005,159.3499997,179.2333339,157.3666661,100.0500005,76.88333376,91.68333264,105.9833333,93.7833336,155.0499998,175.7166667,169.5333326,166.7000002,118.7500003,95.01666624,108.8333338,119.4999998,159.6833338,109.183333,157.4666669,142.0833326,166.7333333,210.3999998,172.35,159.3666662,47.40000048,57.89999952,145.8,164.4500002,145.4666674,142.8000005,68.1333336,157.8500006,54.45,179.0333338,201.3500002,235.8833328,206.2333339,292.0999997,185.9833339,181.9333339,137.2333334,129.433333,121.9000003,132.133333,138.3500002,99.0833328,148.6166674,117.9499997,121.2999998,124.2833328,116.4333326,109.7000006,53.93333376,26.55,34.93333296,191.3666674,150.0999998
Birmingham 015C,25.16666688,18.23333328,13.06666656,24.05000016,9.68333328,17.08333344,39.81666672,126.4999997,183.15,140.7166661,128.4000005,162,148.9333334,192.2333328,172.6166664,113.8666666,117.1333339,194.8000003,194.116667,210.8166667,174.3500002,110.3833339,112.7999995,132.133333,210.1166669,244.7000006,112.6333339,108.166667,116.9666669,152.9666669,143.1833328,174.1999997,170.2500005,206.716667,221.4166666,29.81666736,30.95000064,42.86666736,76.09999968,158.4333331,39.38333328,41.43333312,204.6500006,183.5166672,126.3833338,106.1666669,156.9333326,209.983333,36.93333312,158.9333328,143.833333,152.9500003,153.733333,119.4999998,181.7000006,209.8166674,142.7333328,79.41666672,136.8833328,140.0833339,127.3833331,148.4333338,100.3000003,103.9833331,95.19999984,144.9,139.9166669,157.4166672,138.1833331,170.5999997,125.9833334,143.6666674,145.2500006,109.0833336,104.0499994,113.1833333,115.1000006,113.7666672,111.7333339,145.2500006,241.3333339,52.53333264,50.61666672,60.88333392,114.9000005,131.4333331,92.49999984,106.2499997,96.9333336,104.7333326,118.1000002,178.9666661,180.0333331,92.26666656,81.7166664,135.0499997,133.8500002,221.9833339,226.5000005,217.966667,234.8333338,225.9833328,214.366667,71.11666656,63.21666672,58.4166672,68.3166672,60.33333312,204.3833328,172.5333336,138.7166674,130.5999994,116.6333328,113.6666664,59.83333344,85.5833328,144.1500005,89.59999968,107.6666674,149.0166662,224.3999995,182.2000003,217.5666667,164.866667,126.45,128.5833326,123.9333336,134.9666669,155.5833326,175.4666669,153.6999998,102.2499994,79.08333264,93.88333296,108.2000002,95.98333392,150.7666666,171.9,165.8666664,162.9333331,115.0833326,94.48333344,108.283333,116.4666672,155.9166667,106.8833333,153.6833333,138.3000005,162.9666662,212.6000002,168.6833338,155.7,46.84999968,57.35000016,142.033333,160.6833331,141.6666672,139.0166669,65.85000048,155.5666661,52.16666688,175.2666667,197.5833331,232.1000006,203.9333328,289.8166666,188.1833328,184.1333328,133.4666664,125.7333336,118.1333333,128.3666674,134.5833331,98.53333344,144.8166672,114.2833334,123.5000002,126.3500006,118.633333,109.1666664,51.63333264,26.1,32.64999984,193.5666662,152.3000002
Birmingham 018D,24.28333344,17.34999984,12.43333296,19.41666624,10.23333264,17.1,41.11666704,125.5166669,181.6166664,144.3166661,131.9833339,165.5833334,151.6333334,193.5333331,173.9166667,117.45,120.7166674,196.1000006,195.4166674,212.116667,175.6500005,109.4166662,111.8166667,131.1500002,213.7000003,248.2833326,113.9333328,111.7500005,120.5666669,154.2500006,144.4833331,175.5,171.5499994,208.0166674,222.7166669,31.09999968,32.24999952,44.16666624,79.68333312,159.7333334,42.08333328,44.13333312,207.3500006,186.2166672,129.0833338,108.8666669,158.7666672,209.0000002,35.95000032,160.2333331,145.1333333,154.2500006,155.0333333,120.8000002,180.7166664,208.8333331,146.3166662,78.45000048,138.1833331,141.3833328,128.6833334,151.1333338,101.6000006,105.2833334,94.21666704,147.6,143.5166669,158.9833339,139.4666669,171.9,127.2833338,144.9666662,146.5499995,112.3666661,107.6333328,116.7666667,118.6833326,117.3666672,115.3166674,148.8333326,244.9333339,53.83333296,52.18333344,62.1833328,116.1999994,134.1333331,93.80000016,109.8333331,100.5333336,108.3166661,121.6833336,180.2666664,181.3333334,93.55000032,83.01666672,136.35,135.1500005,224.6833339,229.2000005,220.666667,237.3000005,228.9500006,217.066667,73.81666656,66.58333344,61.80000048,69.61666608,61.63333344,205.6833331,173.8166674,140.0166662,131.8999997,120.2166662,117.2499998,61.13333376,86.86666656,145.4499994,90.9,108.9666662,150.3,223.4166667,183.5000006,218.866667,166.1666674,130.0333334,132.1666661,125.2333339,136.2666672,156.883333,176.7666672,154.9833336,104.9499994,81.80000064,96.59999952,110.9000002,98.68333392,152.1666662,173.3499994,167.1666667,164.2166669,116.383333,98.06666688,111.8666664,117.0166666,157.216667,105.916667,154.9833336,139.5999994,164.2666666,215.3000002,169.9833326,157.0000003,50.43333312,60.9333336,143.3333333,161.9666669,143.2333339,140.3166672,64.86666624,154.5833333,51.18333264,176.566667,198.8833334,233.3999995,202.9666666,288.8333338,190.8833328,186.8333328,134.7666667,129.9500006,119.4333336,129.6666662,135.8666669,102.1166669,146.3666674,115.5833338,126.2000002,129.1833331,121.333333,112.7499998,50.64999984,23.96666736,31.66666704,196.2666662,155.0000002
Birmingham 010D,26.95000032,18.2666664,14.83333344,17.95000032,9.11666736,20.03333328,44.16666624,123.3833328,180.7166664,142.8500002,130.5166666,164.1166661,150.4166674,196.5833338,176.9666674,116.0000006,119.2666666,199.1499998,198.4666666,215.1666662,178.7166662,107.9500003,110.3666674,129.6999994,212.2499995,246.8333333,116.9833334,110.2999997,119.0999995,157.3166664,147.5500003,178.5500006,174.6,211.0666666,225.7666661,34.16666688,35.31666672,47.21666688,78.23333376,162.7833326,40.8666672,42.91666704,206.1499997,184.9999997,127.8833328,107.6499994,158.4166666,207.5499994,34.49999952,163.2833338,148.1833339,157.2999998,158.1000005,123.8499994,179.266667,207.3833338,144.8500003,76.98333312,141.2500003,144.4333334,131.7333326,149.9166662,104.6499998,108.3333326,92.74999968,146.3833339,142.0499995,161.7500002,142.5333326,174.9500006,130.333333,148.0166669,149.6000002,111.1999997,106.1666669,115.3166674,117.2166667,115.8999998,113.8666666,147.3833333,243.4666666,56.8833336,54.96666624,65.23333344,119.2666666,132.916667,96.86666736,108.3666672,99.06666624,106.8666667,120.2166662,183.316667,184.3833326,96.61666608,86.08333392,139.4000006,138.1999997,223.483333,227.983333,219.4666661,235.8,227.4666667,215.8666661,72.61666704,68.64999984,63.86666688,72.66666672,64.70000064,208.7333338,176.8833331,143.0666669,134.9500003,118.7666669,115.8000005,64.18333296,89.93333376,148.5,93.95000064,112.0333334,153.3666672,221.9666674,186.5666664,221.9333328,169.2166666,128.5666661,130.7166667,128.2833331,139.3166664,159.9333336,179.8166664,158.0499994,103.7499998,80.58333312,95.38333344,109.6833326,97.48333296,155.2333334,176.4,170.2166674,167.2833326,119.4333336,96.59999952,110.416667,120.0833338,160.2666662,104.4499997,158.0499994,142.65,167.3166672,214.1000006,173.0333333,160.0499995,48.98333376,59.4833328,146.3833339,165.0333326,146.0000002,143.383333,63.41666688,153.1333339,49.73333328,179.6166662,201.9333326,236.4666667,201.5000006,287.383333,189.6833333,185.6333333,137.8166674,132.7000003,122.4833328,132.7166669,138.9333326,100.6499995,149.1500002,118.633333,125.0000006,127.9833336,120.1333334,111.2833339,49.20000048,22.5,30.21666624,195.0666667,153.8000006
Birmingham 010F,25.68333312,18.74999952,13.56666624,19.46666736,8.79999984,18.49999968,42.51666672,125.5666666,181.6666661,144.3666672,132.0333336,165.6333331,149.9499994,194.9333328,175.3166664,117.5166662,120.7833336,197.5000003,196.816667,213.5166667,177.0666667,109.4666674,111.883333,131.2166664,213.7666666,248.3500003,115.3333339,111.8166667,120.6166666,155.6666669,145.8999994,176.8999997,172.9500005,209.416667,224.1166666,32.51666736,33.6666672,45.56666736,79.74999936,161.1333331,40.40000064,42.45000048,205.6666666,184.5333331,127.3999997,107.1833328,157.9333334,209.0666664,36.01666656,161.6333328,146.533333,155.6500003,156.4499995,122.1999998,180.7833326,208.8999994,146.3666674,78.50000016,139.5999994,142.7833339,130.0833331,149.4333331,103.0000003,106.6833331,94.28333328,145.8999994,143.5666666,160.1166672,140.8833331,173.2999997,128.6833334,146.3666674,147.9500006,112.7166667,107.6833339,116.833333,118.7333338,117.4166669,115.3833336,148.9000003,244.9833336,55.23333264,53.31666672,63.58333392,117.616667,132.4333339,95.2166664,109.8833328,100.5833333,108.3833338,121.7333333,181.6666661,182.7333331,94.96666656,84.43333296,137.7499997,136.5500002,222.9999998,227.4999998,218.983333,235.3333334,227.0166667,215.383333,72.13333392,67.98333312,63.20000016,71.0166672,63.04999968,207.0833328,175.2333336,141.4166674,133.2999994,120.2833339,117.3166661,62.53333344,88.2833328,146.8500005,92.29999968,110.3833339,151.7166662,223.483333,184.9166669,220.2833333,167.566667,130.0833331,132.2333338,126.6333336,137.6666669,158.2833326,178.1666669,156.3999998,103.2666667,80.1,94.90000032,109.1999995,96.99999984,153.5833339,174.7500005,168.5666664,165.6333331,117.7833326,98.11666656,111.9333326,118.4333328,158.6166667,105.9666667,156.3999998,141.0000005,165.6666662,213.6166661,171.3833338,158.4,50.49999936,60.99999984,144.733333,163.3833331,144.3500006,141.7333334,64.93333392,154.6499995,51.25000032,177.9666667,200.2833331,234.8166672,203.0166662,288.9,189.2000002,185.1500002,136.1666664,128.4333336,120.8333333,131.0666674,137.2833331,102.1833331,147.5000006,116.9833334,124.5166661,127.5000005,119.6500003,112.7999995,50.71666608,23.68333296,31.73333328,194.5833336,153.3166661
Birmingham 018E,24.01666704,17.1,11.85000048,20.49999984,11.09999952,16.8333336,40.8666672,125.3499998,182.0166667,143.833333,131.5166674,165.1000003,152.0500003,193.2666667,173.6666669,116.9833334,120.2499994,195.8333328,195.1666661,211.8666672,175.4000006,109.2500006,111.6499997,130.9999997,213.2333338,247.8166661,113.683333,111.2833339,120.0833338,153.9999994,144.2333333,175.2500002,171.283333,207.7666661,222.466667,30.84999984,31.99999968,43.89999984,79.21666656,159.4833336,42.50000016,44.55,207.7666661,186.6333326,129.5000006,109.2833338,158.4999994,208.8333331,35.78333328,159.9833333,144.8833334,153.9999994,154.7833334,120.5333338,180.5499994,208.6666661,145.8333331,78.28333344,137.9333333,141.1166664,128.416667,151.5333326,101.3499994,105.0333336,94.05,148.0166669,143.0333338,158.4499997,139.216667,171.7166664,127.0166674,144.7166664,146.2833331,112.1333328,107.1666662,116.3000002,118.1999995,116.8833326,114.8499994,148.3666661,244.4499994,53.58333312,51.59999952,61.93333296,115.9499995,134.55,93.55000032,109.35,100.0500005,107.8499995,121.216667,180.0166666,181.0833336,93.30000048,82.76666688,136.1000002,134.8833326,225.0999994,229.5999994,221.0833339,237.4166664,229.05,217.4833339,74.23333344,66.31666704,61.53333264,69.34999968,61.3833336,205.4333333,173.5666661,139.7499998,131.6499998,119.7499997,116.7833333,60.86666736,86.61666672,145.183333,90.65000016,108.7166664,150.0500002,223.2499997,183.2499994,218.6166672,165.8999995,129.5666669,131.6999995,124.9833326,136.0166674,156.6333331,176.5166674,154.7333338,105.3666662,82.19999952,96.99999984,111.316667,99.09999936,152.3166667,173.0999995,166.9166669,163.966667,116.1166666,97.60000032,111.3999998,117.5166662,156.9666672,105.75,154.7333338,139.3499995,164.0166667,215.716667,169.7166662,156.7500005,49.96666656,60.46666704,143.0833334,161.716667,142.65,140.0666674,64.70000064,154.4166662,51.01666704,176.3166672,198.6333336,233.1499997,202.7999995,288.6666667,191.2999997,187.2499997,134.5000003,129.3999998,119.1666672,129.4166664,135.616667,101.6500003,145.8,115.3333339,126.616667,129.6,121.7499998,112.2833333,50.49999936,24.95000016,31.5,196.6833331,155.416667
Birmingham 015B,27.31666608,20.40000048,15.20000064,23.0333328,9.41666688,20.13333264,41.26666608,128.6500003,185.3000006,145.2500006,132.9666667,166.5666662,151.366667,193.6833336,174.0666672,118.4333328,121.7000002,196.2499997,195.5666664,212.2666661,175.7999995,112.5333331,114.9500002,134.2833336,214.6999997,249.2833334,114.0833333,112.2666667,121.5499997,154.4166662,144.6333336,175.6500005,171.6999998,208.1666664,222.8666674,31.26666672,32.4,44.31666672,80.68333392,159.8833339,41.83333344,43.88333328,207.0999994,185.9666674,128.8333339,108.6000005,159.3666662,212.1333336,39.08333376,160.3833336,145.2833338,154.3999997,155.1833338,120.9500006,183.8499998,211.9666666,147.3000005,81.58333392,138.3333336,141.5333333,128.8333339,150.8666674,101.7499997,105.4333339,97.35000048,147.3333336,144.4999997,158.8833331,139.6166674,172.1333333,127.4333328,145.1166667,146.7,113.6333333,108.616667,117.7666661,119.6666669,118.35,116.3000002,149.8333334,245.9166667,53.98333344,52.08333264,62.33333328,116.3499998,133.8666667,93.95000064,110.8166674,101.5166664,109.3166669,122.6666664,180.4166669,181.4833339,93.69999936,83.1666672,136.5000005,135.2999995,224.4333326,228.9333326,220.4166672,236.7,228.4166664,216.8166672,73.56666672,67.78333296,63,69.76666656,61.78333392,205.8333336,173.983333,140.1666667,132.0500002,121.216667,118.2500006,61.2833328,87.01666704,145.5999998,91.05000048,109.1166667,150.466667,226.5500002,183.6499997,219.0166661,166.3166664,131.0166662,133.1666669,125.383333,136.4166662,157.0333334,176.9166662,155.1500006,104.6999995,81.5333328,96.33333312,110.6333338,98.43333264,152.716667,173.4999998,167.3166672,164.3833339,116.5333334,99.04999968,112.8666672,117.166667,157.3666661,109.0333339,155.1333326,139.7499998,164.416667,215.0500003,170.1333331,157.1499994,51.43333392,61.93333296,143.4833338,162.1333339,143.1333331,140.4666662,67.99999968,157.7166667,54.31666608,176.7166661,199.0333339,233.55,206.0833334,291.9666672,190.633333,186.583333,134.9166672,127.1999995,119.5833326,129.8166667,136.0333339,103.0999997,146.2833331,115.7333328,125.9500003,128.9333333,121.0833331,113.7333326,53.78333328,26.79999984,34.80000048,196.0166664,154.7500003
